Pose, FRAME, HBONDS
sw25, 1335,0
sw25, 1336,0
sw25, 1337,0
sw25, 1338,0
sw25, 1339,0
sw25, 1340,0
sw25, 1341,0
sw25, 1342,0
sw25, 1343,0
sw25, 1344,0
sw25, 1345,0
sw25, 1346,0
sw25, 1347,0
sw25, 1348,0
sw25, 1349,0
sw25, 1350,0
sw25, 1351,0
sw25, 1352,0
sw25, 1353,0
sw25, 1354,0
sw25, 1355,0
sw25, 1356,0
sw25, 1357,0
sw25, 1358,0
sw25, 1359,0
sw25, 1360,0
sw25, 1361,0
sw25, 1362,0
sw25, 1363,0
sw25, 1364,0
sw25, 1365,0
sw25, 1366,0
sw25, 1367,0
sw25, 1368,0
sw25, 1369,0
sw25, 1370,0
sw25, 1371,0
sw25, 1372,0
sw25, 1373,0
sw25, 1374,0
sw25, 1375,0
sw25, 1376,0
sw25, 1377,0
sw25, 1378,0
sw25, 1379,0
sw25, 1380,0
sw25, 1381,0
sw25, 1382,0
sw25, 1383,0
sw25, 1384,0
sw25, 1385,0
sw25, 1386,0
sw25, 1387,0
sw25, 1388,0
sw25, 1389,0
sw25, 1390,0
sw25, 1391,0
sw25, 1392,0
sw25, 1393,0
sw25, 1394,0
sw25, 1395,0
sw25, 1396,0
sw25, 1397,0
sw25, 1398,0
sw25, 1399,0
sw25, 1400,0
sw25, 1401,0
sw25, 1402,0
sw25, 1403,0
sw25, 1404,0
sw25, 1405,0
sw25, 1406,0
sw25, 1407,0
sw25, 1408,0
sw25, 1409,0
sw25, 1410,0
sw25, 1411,0
sw25, 1412,0
sw25, 1413,0
sw25, 1414,0
sw25, 1415,0
sw25, 1416,0
sw25, 1417,0
sw25, 1418,0
sw25, 1419,0
sw25, 1420,0
sw25, 1421,0
sw25, 1422,0
sw25, 1423,0
sw25, 1424,0
sw25, 1425,0
sw25, 1426,0
sw25, 1427,0
sw25, 1428,0
sw25, 1429,0
sw25, 1430,0
sw25, 1431,0
sw25, 1432,0
sw25, 1433,0
sw25, 1434,0
sw25, 1435,0
sw25, 1436,0
sw25, 1437,0
sw25, 1438,0
sw25, 1439,0
sw25, 1440,0
sw25, 1441,0
sw25, 1442,0
sw25, 1443,0
sw25, 1444,0
sw25, 1445,0
sw25, 1446,0
sw25, 1447,0
sw25, 1448,0
sw25, 1449,0
sw25, 1450,0
sw25, 1451,0
sw25, 1452,0
sw25, 1453,0
sw25, 1454,0
sw25, 1455,0
sw25, 1456,0
sw25, 1457,0
sw25, 1458,0
sw25, 1459,0
sw25, 1460,0
sw25, 1461,0
sw25, 1462,0
sw25, 1463,0
sw25, 1464,0
sw25, 1465,0
sw25, 1466,0
sw25, 1467,0
sw25, 1468,0
sw25, 1469,0
sw25, 1470,0
sw25, 1471,0
sw25, 1472,0
sw25, 1473,0
sw25, 1474,0
sw25, 1475,0
sw25, 1476,0
sw25, 1477,0
sw25, 1478,0
sw25, 1479,0
sw25, 1480,0
sw25, 1481,0
sw25, 1482,0
sw25, 1483,0
sw25, 1484,0
sw25, 1485,0
sw25, 1486,0
sw25, 1487,0
sw25, 1488,0
sw25, 1489,0
sw25, 1490,0
sw25, 1491,0
sw25, 1492,0
sw25, 1493,0
sw25, 1494,0
sw25, 1495,0
sw25, 1496,0
sw25, 1497,0
sw25, 1498,0
sw25, 1499,0
sw25, 1500,0
sw25, 1501,0
sw25, 1502,0
sw25, 1503,0
sw25, 1504,0
sw25, 1505,0
sw25, 1506,0
sw25, 1507,0
sw25, 1508,0
sw25, 1509,0
sw25, 1510,0
sw25, 1511,0
sw25, 1512,0
sw25, 1513,0
sw25, 1514,0
sw25, 1515,0
sw25, 1516,0
sw25, 1517,0
sw25, 1518,0
sw25, 1519,0
sw25, 1520,0
sw25, 1521,0
sw25, 1522,0
sw25, 1523,0
sw25, 1524,0
sw25, 1525,0
sw25, 1526,0
sw25, 1527,0
sw25, 1528,0
sw25, 1529,0
sw25, 1530,0
sw25, 1531,0
sw25, 1532,0
sw25, 1533,0
sw25, 1534,0
sw25, 1535,0
sw25, 1536,0
sw25, 1537,0
sw25, 1538,0
sw25, 1539,0
sw25, 1540,0
sw25, 1541,0
sw25, 1542,0
sw25, 1543,0
sw25, 1544,0
sw25, 1545,0
sw25, 1546,0
sw25, 1547,0
sw25, 1548,0
sw25, 1549,0
sw25, 1550,0
sw25, 1551,0
sw25, 1552,0
sw25, 1553,0
sw25, 1554,0
sw25, 1555,0
sw25, 1556,0
sw25, 1557,0
sw25, 1558,0
sw25, 1559,0
sw25, 1560,0
sw25, 1561,0
sw25, 1562,0
sw25, 1563,0
sw25, 1564,0
sw25, 1565,0
sw25, 1566,0
sw25, 1567,0
sw25, 1568,0
sw25, 1569,0
sw25, 1570,0
sw25, 1571,0
sw25, 1572,0
sw25, 1573,0
sw25, 1574,0
sw25, 1575,0
sw25, 1576,0
sw25, 1577,0
sw25, 1578,0
sw25, 1579,0
sw25, 1580,0
sw25, 1581,0
sw25, 1582,0
sw25, 1583,0
sw25, 1584,0
sw25, 1585,0
sw25, 1586,0
sw25, 1587,0
sw25, 1588,0
sw25, 1589,0
sw25, 1590,0
sw25, 1591,0
sw25, 1592,0
sw25, 1593,0
sw25, 1594,0
sw25, 1595,0
sw25, 1596,0
sw25, 1597,0
sw25, 1598,0
sw25, 1599,0
sw25, 1600,0
sw25, 1601,0
sw25, 1602,0
sw25, 1603,0
sw25, 1604,0
sw25, 1605,0
sw25, 1606,0
sw25, 1607,0
sw25, 1608,0
sw25, 1609,0
sw25, 1610,0
sw25, 1611,0
sw25, 1612,0
sw25, 1613,0
sw25, 1614,0
sw25, 1615,0
sw25, 1616,0
sw25, 1617,0
sw25, 1618,0
sw25, 1619,0
sw25, 1620,0
sw25, 1621,0
sw25, 1622,0
sw25, 1623,0
sw25, 1624,0
sw25, 1625,0
sw25, 1626,0
sw25, 1627,0
sw25, 1628,0
sw25, 1629,0
sw25, 1630,0
sw25, 1631,0
sw25, 1632,0
sw25, 1633,0
sw25, 1634,0
sw25, 1635,0
sw25, 1636,0
sw25, 1637,0
sw25, 1638,0
sw25, 1639,0
sw25, 1640,0
sw25, 1641,0
sw25, 1642,0
sw25, 1643,0
sw25, 1644,0
sw25, 1645,0
sw25, 1646,0
sw25, 1647,0
sw25, 1648,0
sw25, 1649,0
sw25, 1650,0
sw25, 1651,0
sw25, 1652,0
sw25, 1653,0
sw25, 1654,0
sw25, 1655,0
sw25, 1656,0
sw25, 1657,0
sw25, 1658,0
sw25, 1659,0
sw25, 1660,0
sw25, 1661,0
