POSE, TYPE, FRAME, RADIOG
sw06_Complex, Complex, 260, 26.119023383038858
sw06_Complex, Protein, 261, 26.296063864759535
sw06_Complex, Complex, 261, 26.245787336432198
sw06_Complex, Protein, 262, 26.583342088005214
sw06_Complex, Complex, 262, 26.531908836791853
sw06_Complex, Protein, 263, 26.59550059498353
sw06_Complex, Complex, 263, 26.54621202029357
sw06_Complex, Protein, 264, 26.295919374613426
sw06_Complex, Complex, 264, 26.251574300121405
sw06_Complex, Protein, 265, 26.41070919596652
sw06_Complex, Complex, 265, 26.359155650552342
sw06_Complex, Protein, 266, 26.095221418064934
sw06_Complex, Complex, 266, 26.048534318349493
sw06_Complex, Protein, 267, 26.43521222615691
sw06_Complex, Complex, 267, 26.388968478322287
sw06_Complex, Protein, 268, 27.14151965225224
sw06_Complex, Complex, 268, 27.091136622478707
sw06_Complex, Protein, 269, 27.685308497282318
sw06_Complex, Complex, 269, 27.63022873167386
sw06_Complex, Protein, 270, 27.561735368397
sw06_Complex, Complex, 270, 27.508197858937177
sw06_Complex, Protein, 271, 27.340618708786636
sw06_Complex, Complex, 271, 27.287588707232995
sw06_Complex, Protein, 272, 27.513937021799983
sw06_Complex, Complex, 272, 27.457571212273358
sw06_Complex, Protein, 273, 27.66358929659459
sw06_Complex, Complex, 273, 27.610847653890076
sw06_Complex, Protein, 274, 27.716440060634326
sw06_Complex, Complex, 274, 27.658302350801442
sw06_Complex, Protein, 275, 28.118288454795735
sw06_Complex, Complex, 275, 28.058547030629967
sw06_Complex, Protein, 276, 27.832287869185187
sw06_Complex, Complex, 276, 27.777381739683083
sw06_Complex, Protein, 277, 27.905894837806507
sw06_Complex, Complex, 277, 27.84809516068418
sw06_Complex, Protein, 278, 27.40810488770519
sw06_Complex, Complex, 278, 27.34958080656556
sw06_Complex, Protein, 279, 27.708578211810824
sw06_Complex, Complex, 279, 27.650151785911028
sw06_Complex, Protein, 280, 27.54955840896398
sw06_Complex, Complex, 280, 27.49054951984072
sw06_Complex, Protein, 281, 27.493196164742866
sw06_Complex, Complex, 281, 27.436075413692574
sw06_Complex, Protein, 282, 27.51178598788281
sw06_Complex, Complex, 282, 27.453824737338127
sw06_Complex, Protein, 283, 28.289508728939833
sw06_Complex, Complex, 283, 28.231645895930736
sw06_Complex, Protein, 284, 27.92287861956385
sw06_Complex, Complex, 284, 27.87130197783417
sw06_Complex, Protein, 285, 27.324613635138764
sw06_Complex, Complex, 285, 27.272549185476713
sw06_Complex, Protein, 286, 27.33765556875131
sw06_Complex, Complex, 286, 27.292054828722762
sw06_Complex, Protein, 287, 27.556057244776643
sw06_Complex, Complex, 287, 27.509075171271082
sw06_Complex, Protein, 288, 28.002060216432163
sw06_Complex, Complex, 288, 27.945075092984506
sw06_Complex, Protein, 289, 27.970613437548504
sw06_Complex, Complex, 289, 29.634139185613797
sw06_Complex, Protein, 290, 27.664316830500482
