Conformation, LigandName, Frame, AD_BindingEnergy,VN_BindingEnergy, Average_Energy
namd-av01,av01,frame00725,0.27,0.0,0.135
namd-av01,av01,frame00752,0.2,0.0,0.1
namd-av01,av01,frame00628,0.18,0.0,0.09
namd-av01,av01,frame01040,0.23,0.0,0.115
namd-av01,av01,frame01037,0.18,0.0,0.09
namd-av01,av01,frame01690,0.24,0.0,0.12
namd-av01,av01,frame01704,0.2,0.0,0.1
namd-av01,av01,frame01773,0.18,0.0,0.09
namd-av01,av01,frame01609,0.13,0.0,0.065
namd-av01,av01,frame00061,-1.56,-2.60245,-2.081
namd-av01,av01,frame00016,-5.01,-6.35318,-5.682
namd-av01,av01,frame00182,0.88,0.0,0.44
namd-av01,av01,frame01334,0.17,0.0,0.085
namd-av01,av01,frame01343,0.2,0.0,0.1
namd-av01,av01,frame01239,0.18,0.0,0.09
namd-av01,av01,frame00451,0.22,0.0,0.11
namd-av01,av01,frame00426,0.14,0.0,0.07
namd-av01,av01,frame00906,0.13,0.0,0.065
namd-av01,av01,frame00892,0.24,0.0,0.12
namd-av01,av01,frame00971,0.21,0.0,0.105
namd-av01,av01,frame01349,0.18,0.0,0.09
namd-av01,av01,frame01244,0.23,0.0,0.115
namd-av01,av01,frame01233,0.19,0.0,0.095
namd-av01,av01,frame00876,0.87,0.0,0.435
namd-av01,av01,frame00995,0.2,0.0,0.1
namd-av01,av01,frame00801,0.19,0.0,0.095
namd-av01,av01,frame00521,0.14,0.0,0.07
namd-av01,av01,frame00898,0.22,0.0,0.11
namd-av01,av01,frame00556,-1.76,-1.72279,-1.741
namd-av01,av01,frame01779,0.19,0.0,0.095
namd-av01,av01,frame01674,0.2,0.0,0.1
namd-av01,av01,frame01603,0.23,0.0,0.115
namd-av01,av01,frame01797,0.19,0.0,0.095
namd-av01,av01,frame00188,0.15,0.0,0.075
namd-av01,av01,frame00085,0.2,0.0,0.1
namd-av01,av01,frame00111,0.88,0.0,0.44
namd-av01,av01,frame00166,0.22,0.0,0.11
namd-av01,av01,frame01448,0.22,0.0,0.11
namd-av01,av01,frame01986,0.22,0.0,0.11
namd-av01,av01,frame01812,0.13,0.0,0.065
namd-av01,av01,frame01865,0.2,0.0,0.1
namd-av01,av01,frame01545,0.17,0.0,0.085
namd-av01,av01,frame01532,0.18,0.0,0.09
namd-av01,av01,frame01968,0.17,0.0,0.085
namd-av01,av01,frame00220,0.89,0.0,0.445
namd-av01,av01,frame00257,0.29,0.0,0.145
namd-av01,av01,frame01078,0.2,0.0,0.1
namd-av01,av01,frame01175,0.18,0.0,0.09
namd-av01,av01,frame01096,0.12,0.0,0.06
namd-av01,av01,frame01102,0.19,0.0,0.095
namd-av01,av01,frame00689,-1.97,-2.05522,-2.013
namd-av01,av01,frame00610,0.85,0.0,0.425
namd-av01,av01,frame00784,0.18,0.0,0.09
namd-av01,av01,frame00667,0.17,0.0,0.085
namd-av01,av01,frame01005,0.22,0.0,0.11
namd-av01,av01,frame01191,0.13,0.0,0.065
namd-av01,av01,frame01072,0.18,0.0,0.09
namd-av01,av01,frame01108,0.18,0.0,0.09
namd-av01,av01,frame00760,0.17,0.0,0.085
namd-av01,av01,frame00683,-2.35,-1.59628,-1.973
namd-av01,av01,frame00717,0.18,0.0,0.09
namd-av01,av01,frame01435,0.28,0.0,0.14
namd-av01,av01,frame01442,0.18,0.0,0.09
namd-av01,av01,frame01818,0.14,0.0,0.07
namd-av01,av01,frame01538,0.18,0.0,0.09
namd-av01,av01,frame01962,0.2,0.0,0.1
namd-av01,av01,frame01915,0.2,0.0,0.1
namd-av01,av01,frame01881,0.14,0.0,0.07
namd-av01,av01,frame00350,0.16,0.0,0.08
namd-av01,av01,frame00327,0.83,0.0,0.415
namd-av01,av01,frame00414,0.14,0.0,0.07
namd-av01,av01,frame00580,0.15,0.0,0.075
namd-av01,av01,frame00839,0.15,0.0,0.075
namd-av01,av01,frame00463,0.21,0.0,0.105
namd-av01,av01,frame00943,0.21,0.0,0.105
namd-av01,av01,frame00519,0.19,0.0,0.095
namd-av01,av01,frame00934,0.15,0.0,0.075
namd-av01,av01,frame01371,0.25,0.0,0.125
namd-av01,av01,frame01292,0.2,0.0,0.1
namd-av01,av01,frame01306,0.18,0.0,0.09
namd-av01,av01,frame00024,-2.55,-3.96965,-3.26
namd-av01,av01,frame00053,-2.99,-3.49828,-3.244
namd-av01,av01,frame00129,0.19,0.0,0.095
namd-av01,av01,frame01741,0.21,0.0,0.105
namd-av01,av01,frame01736,0.15,0.0,0.075
namd-av01,av01,frame00059,-3.05,-4.7735,-3.912
namd-av01,av01,frame00154,0.88,0.0,0.44
namd-av01,av01,frame00123,0.21,0.0,0.105
namd-av01,av01,frame01631,0.17,0.0,0.085
namd-av01,av01,frame01646,0.14,0.0,0.07
namd-av01,av01,frame00833,0.16,0.0,0.08
namd-av01,av01,frame00469,0.18,0.0,0.09
namd-av01,av01,frame00844,0.82,0.0,0.41
namd-av01,av01,frame00564,-0.06,-0.39152,-0.226
namd-av01,av01,frame00949,0.23,0.0,0.115
namd-av01,av01,frame00487,0.47,0.0,0.235
namd-av01,av01,frame00513,0.22,0.0,0.11
namd-av01,av01,frame01298,0.17,0.0,0.085
namd-av01,av01,frame01201,0.2,0.0,0.1
namd-av01,av01,frame01395,0.23,0.0,0.115
namd-av01,av01,frame01276,0.15,0.0,0.075
namd-av01,av01,frame00736,0.19,0.0,0.095
namd-av01,av01,frame00741,0.16,0.0,0.08
namd-av01,av01,frame01129,0.2,0.0,0.1
namd-av01,av01,frame01053,0.23,0.0,0.115
namd-av01,av01,frame01024,0.15,0.0,0.075
namd-av01,av01,frame00292,0.16,0.0,0.08
namd-av01,av01,frame00306,0.15,0.0,0.075
namd-av01,av01,frame00371,0.18,0.0,0.09
namd-av01,av01,frame01934,0.14,0.0,0.07
namd-av01,av01,frame01943,0.11,0.0,0.055
namd-av01,av01,frame01519,0.26,0.0,0.13
namd-av01,av01,frame01839,0.24,0.0,0.12
namd-av01,av01,frame01463,0.19,0.0,0.095
namd-av01,av01,frame01414,0.16,0.0,0.08
namd-av01,av01,frame01580,0.19,0.0,0.095
namd-av01,av01,frame00276,0.18,0.0,0.09
namd-av01,av01,frame00201,0.16,0.0,0.08
namd-av01,av01,frame00395,0.17,0.0,0.085
namd-av01,av01,frame00298,0.25,0.0,0.125
namd-av01,av01,frame01487,0.16,0.0,0.08
namd-av01,av01,frame01949,0.21,0.0,0.105
namd-av01,av01,frame01513,0.2,0.0,0.1
namd-av01,av01,frame01564,0.2,0.0,0.1
namd-av01,av01,frame01844,0.16,0.0,0.08
namd-av01,av01,frame01833,0.16,0.0,0.08
namd-av01,av01,frame01469,0.25,0.0,0.125
namd-av01,av01,frame00646,0.18,0.0,0.09
namd-av01,av01,frame00631,0.25,0.0,0.125
namd-av01,av01,frame01123,0.23,0.0,0.115
namd-av01,av01,frame01154,0.15,0.0,0.075
namd-av01,av01,frame01059,0.2,0.0,0.1
namd-av01,av01,frame01667,0.19,0.0,0.095
namd-av01,av01,frame01610,0.19,0.0,0.095
namd-av01,av01,frame01784,0.2,0.0,0.1
namd-av01,av01,frame01689,0.16,0.0,0.08
namd-av01,av01,frame00096,-1.49,-2.29028,-1.89
namd-av01,av01,frame00102,0.21,0.0,0.105
namd-av01,av01,frame00175,0.9,0.0,0.45
namd-av01,av01,frame00078,-2.39,-2.77444,-2.582
namd-av01,av01,frame01257,0.21,0.0,0.105
namd-av01,av01,frame01220,0.19,0.0,0.095
namd-av01,av01,frame00532,0.23,0.0,0.115
namd-av01,av01,frame00968,0.17,0.0,0.085
namd-av01,av01,frame00545,-0.09,-1.18244,-0.636
namd-av01,av01,frame00865,0.19,0.0,0.095
namd-av01,av01,frame00986,0.18,0.0,0.09
namd-av01,av01,frame00448,0.82,0.0,0.41
namd-av01,av01,frame00812,0.2,0.0,0.1
namd-av01,av01,frame01327,0.23,0.0,0.115
namd-av01,av01,frame01350,0.18,0.0,0.09
namd-av01,av01,frame00915,0.18,0.0,0.09
namd-av01,av01,frame00881,0.19,0.0,0.095
namd-av01,av01,frame00538,0.21,0.0,0.105
namd-av01,av01,frame00962,0.22,0.0,0.11
namd-av01,av01,frame00442,0.22,0.0,0.11
namd-av01,av01,frame00818,0.28,0.0,0.14
namd-av01,av01,frame00435,0.19,0.0,0.095
namd-av01,av01,frame01683,0.23,0.0,0.115
namd-av01,av01,frame01717,0.11,0.0,0.055
namd-av01,av01,frame01760,0.24,0.0,0.12
namd-av01,av01,frame00108,0.16,0.0,0.08
namd-av01,av01,frame00072,-0.9,-1.65779,-1.279
namd-av01,av01,frame00005,-7.44,-8.26522,-7.853
namd-av01,av01,frame00191,0.18,0.0,0.09
namd-av01,av01,frame01971,0.18,0.0,0.09
namd-av01,av01,frame01906,0.13,0.0,0.065
namd-av01,av01,frame01892,0.15,0.0,0.075
namd-av01,av01,frame01426,0.21,0.0,0.105
namd-av01,av01,frame01451,0.19,0.0,0.095
namd-av01,av01,frame00239,0.2,0.0,0.1
namd-av01,av01,frame00343,0.94,0.0,0.47
namd-av01,av01,frame00334,0.16,0.0,0.08
namd-av01,av01,frame01016,0.23,0.0,0.115
namd-av01,av01,frame01182,0.23,0.0,0.115
namd-av01,av01,frame01061,0.18,0.0,0.09
namd-av01,av01,frame00609,0.29,0.0,0.145
namd-av01,av01,frame00773,0.14,0.0,0.07
namd-av01,av01,frame00690,-1.44,-1.54569,-1.493
namd-av01,av01,frame00704,-1.16,-1.82749,-1.494
namd-av01,av01,frame01166,0.21,0.0,0.105
namd-av01,av01,frame01085,0.23,0.0,0.115
namd-av01,av01,frame01111,0.2,0.0,0.1
namd-av01,av01,frame01188,0.23,0.0,0.115
namd-av01,av01,frame00603,0.16,0.0,0.08
namd-av01,av01,frame00797,0.29,0.0,0.145
namd-av01,av01,frame00674,-0.7,-1.22449,-0.962
namd-av01,av01,frame00779,0.85,0.0,0.425
namd-av01,av01,frame01556,0.27,0.0,0.135
namd-av01,av01,frame01898,0.22,0.0,0.11
namd-av01,av01,frame01521,0.19,0.0,0.095
namd-av01,av01,frame01801,0.2,0.0,0.1
namd-av01,av01,frame01876,0.15,0.0,0.075
namd-av01,av01,frame00233,0.17,0.0,0.085
namd-av01,av01,frame00244,0.15,0.0,0.075
namd-av01,av01,frame00349,0.16,0.0,0.08
namd-av01,av01,frame00577,0.19,0.0,0.095
namd-av01,av01,frame00494,0.21,0.0,0.105
namd-av01,av01,frame00500,0.19,0.0,0.095
namd-av01,av01,frame00820,0.22,0.0,0.11
namd-av01,av01,frame00857,0.22,0.0,0.11
namd-av01,av01,frame00599,0.19,0.0,0.095
namd-av01,av01,frame01212,0.25,0.0,0.125
namd-av01,av01,frame01386,0.16,0.0,0.08
namd-av01,av01,frame01265,0.22,0.0,0.11
namd-av01,av01,frame01368,0.13,0.0,0.065
namd-av01,av01,frame00147,0.2,0.0,0.1
namd-av01,av01,frame00130,0.2,0.0,0.1
namd-av01,av01,frame01622,0.26,0.0,0.13
namd-av01,av01,frame01655,0.18,0.0,0.09
namd-av01,av01,frame01758,0.25,0.0,0.125
namd-av01,av01,frame00037,-3.25,-3.51231,-3.381
namd-av01,av01,frame00040,-3.34,-3.84154,-3.591
namd-av01,av01,frame01628,0.2,0.0,0.1
namd-av01,av01,frame01752,0.14,0.0,0.07
namd-av01,av01,frame01725,0.13,0.0,0.065
namd-av01,av01,frame00950,0.16,0.0,0.08
namd-av01,av01,frame00927,0.16,0.0,0.08
namd-av01,av01,frame00407,0.29,0.0,0.145
namd-av01,av01,frame00593,0.2,0.0,0.1
namd-av01,av01,frame00470,0.84,0.0,0.42
namd-av01,av01,frame01218,0.24,0.0,0.12
namd-av01,av01,frame01362,0.24,0.0,0.12
namd-av01,av01,frame01281,0.16,0.0,0.08
namd-av01,av01,frame01315,0.24,0.0,0.12
namd-av01,av01,frame00850,0.17,0.0,0.085
namd-av01,av01,frame00827,0.18,0.0,0.09
namd-av01,av01,frame00507,0.2,0.0,0.1
namd-av01,av01,frame00493,0.2,0.0,0.1
namd-av01,av01,frame00570,-0.87,-1.26723,-1.069
namd-av01,av01,frame01318,0.23,0.0,0.115
namd-av01,av01,frame01262,0.22,0.0,0.11
namd-av01,av01,frame01381,0.15,0.0,0.075
namd-av01,av01,frame01215,0.18,0.0,0.09
namd-av01,av01,frame00137,0.23,0.0,0.115
namd-av01,av01,frame00140,0.2,0.0,0.1
namd-av01,av01,frame01728,0.21,0.0,0.105
namd-av01,av01,frame01652,0.18,0.0,0.09
namd-av01,av01,frame01625,0.16,0.0,0.08
namd-av01,av01,frame00047,-2.7,-3.31151,-3.006
namd-av01,av01,frame00030,-4.16,-3.79047,-3.975
namd-av01,av01,frame01722,0.22,0.0,0.11
namd-av01,av01,frame01755,0.18,0.0,0.09
namd-av01,av01,frame01658,0.12,0.0,0.06
namd-av01,av01,frame00477,0.18,0.0,0.09
namd-av01,av01,frame00594,0.19,0.0,0.095
namd-av01,av01,frame00400,0.21,0.0,0.105
namd-av01,av01,frame00920,0.17,0.0,0.085
namd-av01,av01,frame00499,0.19,0.0,0.095
namd-av01,av01,frame00957,0.2,0.0,0.1
namd-av01,av01,frame01312,0.15,0.0,0.075
namd-av01,av01,frame01286,0.2,0.0,0.1
namd-av01,av01,frame01365,0.22,0.0,0.11
namd-av01,av01,frame01268,0.18,0.0,0.09
namd-av01,av01,frame01456,0.16,0.0,0.08
namd-av01,av01,frame01421,0.18,0.0,0.09
namd-av01,av01,frame01895,0.24,0.0,0.12
namd-av01,av01,frame01901,0.19,0.0,0.095
namd-av01,av01,frame01976,0.19,0.0,0.095
namd-av01,av01,frame00333,0.15,0.0,0.075
namd-av01,av01,frame00344,0.17,0.0,0.085
namd-av01,av01,frame00249,0.21,0.0,0.105
namd-av01,av01,frame01066,0.2,0.0,0.1
namd-av01,av01,frame01185,0.18,0.0,0.09
namd-av01,av01,frame01011,0.2,0.0,0.1
namd-av01,av01,frame01088,0.19,0.0,0.095
namd-av01,av01,frame00703,-1.21,-1.78285,-1.496
namd-av01,av01,frame00697,-1.3,-1.44836,-1.374
namd-av01,av01,frame00774,0.88,0.0,0.44
namd-av01,av01,frame00679,0.2,0.0,0.1
namd-av01,av01,frame01116,0.18,0.0,0.09
namd-av01,av01,frame01082,0.2,0.0,0.1
namd-av01,av01,frame01161,0.23,0.0,0.115
namd-av01,av01,frame00709,0.15,0.0,0.075
namd-av01,av01,frame00673,-1.27,-1.46139,-1.366
namd-av01,av01,frame00790,0.15,0.0,0.075
namd-av01,av01,frame00604,0.18,0.0,0.09
namd-av01,av01,frame01871,0.19,0.0,0.095
namd-av01,av01,frame01806,0.29,0.0,0.145
namd-av01,av01,frame01526,0.16,0.0,0.08
namd-av01,av01,frame01551,0.25,0.0,0.125
namd-av01,av01,frame00339,0.18,0.0,0.09
namd-av01,av01,frame00243,0.15,0.0,0.075
namd-av01,av01,frame00234,0.17,0.0,0.085
namd-av01,av01,frame01783,0.19,0.0,0.095
namd-av01,av01,frame01617,0.2,0.0,0.1
namd-av01,av01,frame01660,0.22,0.0,0.11
namd-av01,av01,frame00008,-7.57,-7.8276,-7.699
namd-av01,av01,frame00172,0.17,0.0,0.085
namd-av01,av01,frame00105,0.18,0.0,0.09
namd-av01,av01,frame00091,0.19,0.0,0.095
namd-av01,av01,frame01227,0.2,0.0,0.1
namd-av01,av01,frame01250,0.18,0.0,0.09
namd-av01,av01,frame00815,0.22,0.0,0.11
namd-av01,av01,frame00981,0.21,0.0,0.105
namd-av01,av01,frame00438,0.2,0.0,0.1
namd-av01,av01,frame00862,0.18,0.0,0.09
namd-av01,av01,frame00542,0.16,0.0,0.08
namd-av01,av01,frame00918,0.89,0.0,0.445
namd-av01,av01,frame00535,0.19,0.0,0.095
namd-av01,av01,frame01357,0.16,0.0,0.08
namd-av01,av01,frame01320,0.14,0.0,0.07
namd-av01,av01,frame00432,0.21,0.0,0.105
namd-av01,av01,frame00868,0.24,0.0,0.12
namd-av01,av01,frame00445,0.17,0.0,0.085
namd-av01,av01,frame00965,0.19,0.0,0.095
namd-av01,av01,frame00548,-2.64,-2.43797,-2.539
namd-av01,av01,frame00886,0.18,0.0,0.09
namd-av01,av01,frame00912,0.2,0.0,0.1
namd-av01,av01,frame01767,0.18,0.0,0.09
namd-av01,av01,frame01710,0.21,0.0,0.105
namd-av01,av01,frame01684,0.15,0.0,0.075
namd-av01,av01,frame01789,0.21,0.0,0.105
namd-av01,av01,frame00196,0.12,0.0,0.06
namd-av01,av01,frame00002,-6.7,-7.90696,-7.303
namd-av01,av01,frame00075,-2.04,-2.9072,-2.474
namd-av01,av01,frame00178,0.86,0.0,0.43
namd-av01,av01,frame00746,0.89,0.0,0.445
namd-av01,av01,frame00731,0.22,0.0,0.11
namd-av01,av01,frame01023,0.19,0.0,0.095
namd-av01,av01,frame01054,0.16,0.0,0.08
namd-av01,av01,frame01159,0.16,0.0,0.08
namd-av01,av01,frame00376,0.16,0.0,0.08
namd-av01,av01,frame00301,0.14,0.0,0.07
namd-av01,av01,frame00295,0.18,0.0,0.09
namd-av01,av01,frame00398,0.16,0.0,0.08
namd-av01,av01,frame01849,0.18,0.0,0.09
namd-av01,av01,frame01587,0.22,0.0,0.11
namd-av01,av01,frame01413,0.2,0.0,0.1
namd-av01,av01,frame01464,0.21,0.0,0.105
namd-av01,av01,frame01944,0.25,0.0,0.125
namd-av01,av01,frame01933,0.19,0.0,0.095
namd-av01,av01,frame01569,0.17,0.0,0.085
namd-av01,av01,frame00392,0.19,0.0,0.095
namd-av01,av01,frame00206,0.16,0.0,0.08
namd-av01,av01,frame00271,0.22,0.0,0.11
namd-av01,av01,frame01834,0.18,0.0,0.09
namd-av01,av01,frame01843,0.18,0.0,0.09
namd-av01,av01,frame01419,0.2,0.0,0.1
namd-av01,av01,frame01939,0.2,0.0,0.1
namd-av01,av01,frame01563,0.2,0.0,0.1
namd-av01,av01,frame01514,0.22,0.0,0.11
namd-av01,av01,frame01480,0.21,0.0,0.105
namd-av01,av01,frame00636,0.21,0.0,0.105
namd-av01,av01,frame00641,0.13,0.0,0.065
namd-av01,av01,frame01029,0.21,0.0,0.105
namd-av01,av01,frame01153,0.17,0.0,0.085
namd-av01,av01,frame01124,0.15,0.0,0.075
namd-av01,av01,frame00933,0.23,0.0,0.115
namd-av01,av01,frame00569,0.05,-0.35947,-0.155
namd-av01,av01,frame00944,0.18,0.0,0.09
namd-av01,av01,frame00464,0.21,0.0,0.105
namd-av01,av01,frame00587,0.23,0.0,0.115
namd-av01,av01,frame00849,0.15,0.0,0.075
namd-av01,av01,frame00413,0.22,0.0,0.11
namd-av01,av01,frame01398,0.15,0.0,0.075
namd-av01,av01,frame01301,0.18,0.0,0.09
namd-av01,av01,frame01295,0.14,0.0,0.07
namd-av01,av01,frame01376,0.17,0.0,0.085
namd-av01,av01,frame00159,0.82,0.0,0.41
namd-av01,av01,frame00054,-2.92,-4.107,-3.514
namd-av01,av01,frame00023,-4.88,-5.22936,-5.055
namd-av01,av01,frame01731,0.2,0.0,0.1
namd-av01,av01,frame01746,0.21,0.0,0.105
namd-av01,av01,frame00124,0.21,0.0,0.105
namd-av01,av01,frame00153,0.83,0.0,0.415
namd-av01,av01,frame00029,-3.99,-3.92817,-3.959
namd-av01,av01,frame01641,0.23,0.0,0.115
namd-av01,av01,frame01636,0.18,0.0,0.09
namd-av01,av01,frame00514,0.16,0.0,0.08
namd-av01,av01,frame00480,0.26,0.0,0.13
namd-av01,av01,frame00939,0.25,0.0,0.125
namd-av01,av01,frame00563,-0.51,-1.09077,-0.8
namd-av01,av01,frame00843,0.23,0.0,0.115
namd-av01,av01,frame00419,0.24,0.0,0.12
namd-av01,av01,frame00834,0.15,0.0,0.075
namd-av01,av01,frame01271,0.2,0.0,0.1
namd-av01,av01,frame01392,0.15,0.0,0.075
namd-av01,av01,frame01206,0.22,0.0,0.11
namd-av01,av01,frame01535,0.18,0.0,0.09
namd-av01,av01,frame01542,0.2,0.0,0.1
namd-av01,av01,frame01918,0.21,0.0,0.105
namd-av01,av01,frame01438,0.21,0.0,0.105
namd-av01,av01,frame01862,0.18,0.0,0.09
namd-av01,av01,frame01815,0.24,0.0,0.12
namd-av01,av01,frame01981,0.13,0.0,0.065
namd-av01,av01,frame00250,0.22,0.0,0.11
namd-av01,av01,frame00227,0.84,0.0,0.42
namd-av01,av01,frame01105,0.21,0.0,0.105
namd-av01,av01,frame01091,0.21,0.0,0.105
namd-av01,av01,frame01172,0.23,0.0,0.115
namd-av01,av01,frame01008,0.19,0.0,0.095
namd-av01,av01,frame00660,0.81,0.0,0.405
namd-av01,av01,frame00783,0.17,0.0,0.085
namd-av01,av01,frame00617,0.13,0.0,0.065
namd-av01,av01,frame01178,0.17,0.0,0.085
namd-av01,av01,frame01075,0.17,0.0,0.085
namd-av01,av01,frame01196,0.15,0.0,0.075
namd-av01,av01,frame01002,0.22,0.0,0.11
namd-av01,av01,frame00789,0.88,0.0,0.44
namd-av01,av01,frame00710,0.12,0.0,0.06
namd-av01,av01,frame00684,-0.51,-0.80876,-0.659
namd-av01,av01,frame00767,0.18,0.0,0.09
namd-av01,av01,frame01886,0.25,0.0,0.125
namd-av01,av01,frame01548,0.23,0.0,0.115
namd-av01,av01,frame01912,0.18,0.0,0.09
namd-av01,av01,frame01965,0.24,0.0,0.12
namd-av01,av01,frame01445,0.25,0.0,0.125
namd-av01,av01,frame01432,0.18,0.0,0.09
namd-av01,av01,frame01868,0.15,0.0,0.075
namd-av01,av01,frame00320,0.15,0.0,0.075
namd-av01,av01,frame00357,0.84,0.0,0.42
namd-av01,av01,frame01679,0.2,0.0,0.1
namd-av01,av01,frame01774,0.24,0.0,0.12
namd-av01,av01,frame01703,0.21,0.0,0.105
namd-av01,av01,frame01697,0.19,0.0,0.095
namd-av01,av01,frame00088,0.21,0.0,0.105
namd-av01,av01,frame00185,0.22,0.0,0.11
namd-av01,av01,frame00011,-6.86,-6.73382,-6.797
namd-av01,av01,frame00066,-2.1,-3.01663,-2.558
namd-av01,av01,frame01249,0.14,0.0,0.07
namd-av01,av01,frame01344,0.19,0.0,0.095
namd-av01,av01,frame01333,0.2,0.0,0.1
namd-av01,av01,frame00976,0.19,0.0,0.095
namd-av01,av01,frame00895,0.18,0.0,0.09
namd-av01,av01,frame00901,0.82,0.0,0.41
namd-av01,av01,frame00421,0.22,0.0,0.11
namd-av01,av01,frame00456,0.27,0.0,0.135
namd-av01,av01,frame00998,0.16,0.0,0.08
namd-av01,av01,frame01234,0.19,0.0,0.095
namd-av01,av01,frame01243,0.19,0.0,0.095
namd-av01,av01,frame01339,0.17,0.0,0.085
namd-av01,av01,frame00551,-1.54,-1.69031,-1.615
namd-av01,av01,frame00526,0.16,0.0,0.08
namd-av01,av01,frame00806,0.18,0.0,0.09
namd-av01,av01,frame00992,0.15,0.0,0.075
namd-av01,av01,frame00871,0.84,0.0,0.42
namd-av01,av01,frame01790,0.2,0.0,0.1
namd-av01,av01,frame01604,0.14,0.0,0.07
namd-av01,av01,frame01673,0.18,0.0,0.09
namd-av01,av01,frame01709,0.18,0.0,0.09
namd-av01,av01,frame00161,0.15,0.0,0.075
namd-av01,av01,frame00116,0.2,0.0,0.1
namd-av01,av01,frame00082,-2.28,-3.1772,-2.729
namd-av01,av01,frame00625,0.38,0.0,0.19
namd-av01,av01,frame00652,0.21,0.0,0.105
namd-av01,av01,frame00728,0.19,0.0,0.095
namd-av01,av01,frame01140,0.22,0.0,0.11
namd-av01,av01,frame01137,0.2,0.0,0.1
namd-av01,av01,frame00381,0.87,0.0,0.435
namd-av01,av01,frame00215,0.21,0.0,0.105
namd-av01,av01,frame00262,0.16,0.0,0.08
namd-av01,av01,frame00318,0.23,0.0,0.115
namd-av01,av01,frame01570,0.15,0.0,0.075
namd-av01,av01,frame01507,0.27,0.0,0.135
namd-av01,av01,frame01493,0.19,0.0,0.095
namd-av01,av01,frame01827,0.25,0.0,0.125
namd-av01,av01,frame01850,0.23,0.0,0.115
namd-av01,av01,frame00268,0.16,0.0,0.08
namd-av01,av01,frame00365,0.22,0.0,0.11
namd-av01,av01,frame00312,0.16,0.0,0.08
namd-av01,av01,frame00286,0.19,0.0,0.095
namd-av01,av01,frame01957,0.14,0.0,0.07
namd-av01,av01,frame01499,0.17,0.0,0.085
namd-av01,av01,frame01920,0.2,0.0,0.1
namd-av01,av01,frame01594,0.15,0.0,0.075
namd-av01,av01,frame01400,0.16,0.0,0.08
namd-av01,av01,frame01477,0.14,0.0,0.07
namd-av01,av01,frame00658,0.15,0.0,0.075
namd-av01,av01,frame00755,0.88,0.0,0.44
namd-av01,av01,frame00722,0.16,0.0,0.08
namd-av01,av01,frame01030,0.18,0.0,0.09
namd-av01,av01,frame01047,0.19,0.0,0.095
namd-av01,av01,frame00252,0.22,0.0,0.11
namd-av01,av01,frame00225,0.84,0.0,0.42
namd-av01,av01,frame00328,0.16,0.0,0.08
namd-av01,av01,frame01537,0.19,0.0,0.095
namd-av01,av01,frame01540,0.18,0.0,0.09
namd-av01,av01,frame01860,0.18,0.0,0.09
namd-av01,av01,frame01817,0.18,0.0,0.09
namd-av01,av01,frame01983,0.17,0.0,0.085
namd-av01,av01,frame00662,0.17,0.0,0.085
namd-av01,av01,frame00781,0.19,0.0,0.095
namd-av01,av01,frame00615,0.22,0.0,0.11
namd-av01,av01,frame00718,0.16,0.0,0.08
namd-av01,av01,frame01107,0.23,0.0,0.115
namd-av01,av01,frame01093,0.21,0.0,0.105
namd-av01,av01,frame01170,0.22,0.0,0.11
namd-av01,av01,frame00668,0.17,0.0,0.085
namd-av01,av01,frame00712,0.17,0.0,0.085
namd-av01,av01,frame00686,-0.88,-1.22193,-1.051
namd-av01,av01,frame00765,0.22,0.0,0.11
namd-av01,av01,frame01099,0.21,0.0,0.105
namd-av01,av01,frame01077,0.22,0.0,0.11
namd-av01,av01,frame01194,0.25,0.0,0.125
namd-av01,av01,frame01000,0.2,0.0,0.1
namd-av01,av01,frame00258,0.2,0.0,0.1
namd-av01,av01,frame00322,0.18,0.0,0.09
namd-av01,av01,frame00355,0.14,0.0,0.07
namd-av01,av01,frame01884,0.18,0.0,0.09
namd-av01,av01,frame01910,0.2,0.0,0.1
namd-av01,av01,frame01967,0.16,0.0,0.08
namd-av01,av01,frame01989,0.19,0.0,0.095
namd-av01,av01,frame01447,0.17,0.0,0.085
namd-av01,av01,frame01430,0.2,0.0,0.1
namd-av01,av01,frame01279,0.25,0.0,0.125
namd-av01,av01,frame01303,0.17,0.0,0.085
namd-av01,av01,frame01297,0.27,0.0,0.135
namd-av01,av01,frame01374,0.25,0.0,0.125
namd-av01,av01,frame00931,0.21,0.0,0.105
namd-av01,av01,frame00488,0.25,0.0,0.125
namd-av01,av01,frame00946,0.27,0.0,0.135
namd-av01,av01,frame00466,0.17,0.0,0.085
namd-av01,av01,frame00585,0.18,0.0,0.09
namd-av01,av01,frame00411,0.21,0.0,0.105
namd-av01,av01,frame01649,0.18,0.0,0.09
namd-av01,av01,frame01733,0.26,0.0,0.13
namd-av01,av01,frame01744,0.18,0.0,0.09
namd-av01,av01,frame00056,-2.67,-3.84488,-3.257
namd-av01,av01,frame00021,-4.38,-5.12398,-4.752
namd-av01,av01,frame01643,0.19,0.0,0.095
namd-av01,av01,frame01634,0.2,0.0,0.1
namd-av01,av01,frame01739,0.22,0.0,0.11
namd-av01,av01,frame00126,0.87,0.0,0.435
namd-av01,av01,frame00151,0.83,0.0,0.415
namd-av01,av01,frame01273,0.11,0.0,0.055
namd-av01,av01,frame01390,0.23,0.0,0.115
namd-av01,av01,frame01204,0.19,0.0,0.095
namd-av01,av01,frame01309,0.24,0.0,0.12
namd-av01,av01,frame00516,0.2,0.0,0.1
